JNJ,2025-01-15 00:00:00-05:00,1.0,0.37056622,0.37056622,True,1,0.2104905247688293,Next-Day-Close-To-Next-Day-Open-Ratio,0.0089198298130493,144.32000732421875,145.6073172281688
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
KO,2025-01-06 00:00:00-05:00,0.0,0.92156816,0.92156816,True,3,0.8004587888717651,Next-Day-Close-To-Next-Day-Open-Ratio,0.0076763920613672,61.11000061035156,61.57910493390701
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
KO,2025-01-06 00:00:00-05:00,0.0,0.9211019,0.9211019,True,3,0.755497932434082,Next-Day-High-To-Next-Day-Open-Ratio,0.0114555921568382,61.11000061035156,61.810051854047884
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
MSFT,2025-01-02 00:00:00-05:00,0.0,0.52350676,0.52350676,True,1,0.519190788269043,Next-Day-High-To-Next-Day-Open-Ratio,0.0140610002894613,421.0799865722656,427.0007923853446
MSFT,2025-01-03 00:00:00-05:00,1.0,0.5283875,0.5283875,True,1,0.519190788269043,Next-Day-High-To-Next-Day-Open-Ratio,0.0140610002894613,428.0,434.0181081238894
MSFT,2025-01-06 00:00:00-05:00,0.0,0.521908,0.521908,True,1,0.519190788269043,Next-Day-High-To-Next-Day-Open-Ratio,0.0140610002894613,429.0,435.0321691241789
MSFT,2025-01-07 00:00:00-05:00,0.0,0.52936524,0.52936524,True,1,0.519190788269043,Next-Day-High-To-Next-Day-Open-Ratio,0.0140610002894613,423.4599914550781,429.41426251750323
MSFT,2025-01-14 00:00:00-05:00,1.0,0.5288277,0.5288277,True,1,0.519190788269043,Next-Day-High-To-Next-Day-Open-Ratio,0.0140610002894613,419.1300048828125,425.02339200279164
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
MSTR,2025-01-03 00:00:00-05:00,1.0,0.53081685,0.53081685,True,3,0.5275546312332153,Next-Day-Close-To-Next-Day-Open-Ratio,0.0577391331994314,349.8500061035156,370.0500422057484
MSTR,2025-01-10 00:00:00-05:00,0.0,0.5364827,0.5364827,True,3,0.5275546312332153,Next-Day-Close-To-Next-Day-Open-Ratio,0.0577391331994314,309.95001220703125,327.84625724701846
MSTR,2025-01-13 00:00:00-05:00,0.0,0.55585873,0.55585873,True,3,0.5275546312332153,Next-Day-Close-To-Next-Day-Open-Ratio,0.0577391331994314,343.0,362.804522687405
MSTR,2025-01-14 00:00:00-05:00,0.0,0.53915143,0.53915143,True,3,0.5275546312332153,Next-Day-Close-To-Next-Day-Open-Ratio,0.0577391331994314,357.80999755859375,378.4696366677176
MSTR,2025-01-15 00:00:00-05:00,0.0,0.55466175,0.55466175,True,3,0.5275546312332153,Next-Day-Close-To-Next-Day-Open-Ratio,0.0577391331994314,357.8900146484375,378.55427387497014
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
PFE,2025-01-14 00:00:00-05:00,0.0,0.9068044,0.9068044,True,3,0.8776889443397522,Next-Day-Close-To-Next-Day-Open-Ratio,0.012612481416044,26.520000457763672,26.854483470690695
