2025-01-13 14:48:24,707 - Epoch 1: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 1.0, 'all_positives': 109.92279052734375, 'f1_score_metric': 115.2522964477539, 'loss': 0.6319882869720459, 'precision_with_threshold_fixed': 66.32699584960938, 'recall_mul_prediction': 13614.908203125, 'recall_with_threshold_fixed': 67.5, 'true_positives': 13614.9072265625, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 1.0, 'val_all_positives': 58.194129943847656, 'val_f1_score_metric': 60.959136962890625, 'val_loss': 0.5584679841995239, 'val_precision_with_threshold_fixed': 58.194129943847656, 'val_recall_mul_prediction': 3724.42431640625, 'val_recall_with_threshold_fixed': 64.0, 'val_true_positives': 3724.42431640625, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:18:58,569 - Epoch 52: {'AUC': 0.9986357688903809, 'Precision': 1.0, 'Recall': 0.20054569840431213, 'all_positives': 56.485321044921875, 'f1_score_metric': 32.68461608886719, 'loss': 0.008428514935076237, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1377.2939453125, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1377.2938232421875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.111111119389534, 'val_all_positives': 29.545082092285156, 'val_f1_score_metric': 11.318381309509277, 'val_loss': 0.0034975409507751465, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 206.81561279296875, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 206.81558227539062, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:18:59,963 - Epoch 53: {'AUC': 0.9938608407974243, 'Precision': 1.0, 'Recall': 0.144611194729805, 'all_positives': 56.485321044921875, 'f1_score_metric': 26.088550567626953, 'loss': 0.008010965771973133, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 999.6810302734375, 'recall_with_threshold_fixed': 0.0, 'true_positives': 999.6810302734375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.1269841343164444, 'val_all_positives': 29.545082092285156, 'val_f1_score_metric': 12.590766906738281, 'val_loss': 0.003323884680867195, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 236.36068725585938, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 236.36065673828125, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:19:01,364 - Epoch 54: {'AUC': 0.9979536533355713, 'Precision': 1.0, 'Recall': 0.17462483048439026, 'all_positives': 56.485321044921875, 'f1_score_metric': 30.79062271118164, 'loss': 0.007768603507429361, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1228.362548828125, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1228.362548828125, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.0476190522313118, 'val_all_positives': 29.545082092285156, 'val_f1_score_metric': 5.446921348571777, 'val_loss': 0.0033662086352705956, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 88.63525390625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 88.63524627685547, 'learning_rate': 9.99000039882958e-05}
2025-01-13 15:19:02,711 - Epoch 55: {'AUC': 0.9986357688903809, 'Precision': 1.0, 'Recall': 0.19781719148159027, 'all_positives': 56.485321044921875, 'f1_score_metric': 33.22218322753906, 'loss': 0.0076765441335737705, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1352.4266357421875, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1352.4266357421875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.1428571492433548, 'val_all_positives': 29.545082092285156, 'val_f1_score_metric': 13.797128677368164, 'val_loss': 0.003524353029206395, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 265.9057312011719, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 265.9057312011719, 'learning_rate': 9.99000039882958e-05}
2025-01-13 15:19:04,126 - Epoch 56: {'AUC': 0.9986357688903809, 'Precision': 1.0, 'Recall': 0.18417462706565857, 'all_positives': 56.485321044921875, 'f1_score_metric': 31.841785430908203, 'loss': 0.007519658654928207, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1266.01220703125, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1266.0120849609375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.0952381044626236, 'val_all_positives': 29.545082092285156, 'val_f1_score_metric': 9.974404335021973, 'val_loss': 0.003528391011059284, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 177.2705078125, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 177.27049255371094, 'learning_rate': 9.99000039882958e-05}
2025-01-13 15:19:05,476 - Epoch 57: {'AUC': 0.9986357688903809, 'Precision': 1.0, 'Recall': 0.19372442364692688, 'all_positives': 56.485321044921875, 'f1_score_metric': 33.17878341674805, 'loss': 0.0074438247829675674, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1374.545654296875, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1374.545654296875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.0476190522313118, 'val_all_positives': 29.545082092285156, 'val_f1_score_metric': 5.446921348571777, 'val_loss': 0.0034693144261837006, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 88.63525390625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 88.63524627685547, 'learning_rate': 9.99000039882958e-05}
2025-01-13 15:19:06,884 - Epoch 58: {'AUC': 0.9986357688903809, 'Precision': 1.0, 'Recall': 0.16234652698040009, 'all_positives': 56.485321044921875, 'f1_score_metric': 28.847686767578125, 'loss': 0.007523738779127598, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1116.228271484375, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1116.228271484375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.111111119389534, 'val_all_positives': 29.545082092285156, 'val_f1_score_metric': 11.318381309509277, 'val_loss': 0.00353886722587049, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 206.81561279296875, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 206.81558227539062, 'learning_rate': 9.99000039882958e-05}
2025-01-13 15:19:08,328 - Epoch 59: {'AUC': 0.9986357688903809, 'Precision': 1.0, 'Recall': 0.1759890913963318, 'all_positives': 56.485328674316406, 'f1_score_metric': 30.896041870117188, 'loss': 0.007224319502711296, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1215.290771484375, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1215.290771484375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.1428571492433548, 'val_all_positives': 29.545082092285156, 'val_f1_score_metric': 13.797128677368164, 'val_loss': 0.0037083758506923914, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 265.9057312011719, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 265.9057312011719, 'learning_rate': 9.99000039882958e-05}
2025-01-13 15:19:09,798 - Epoch 60: {'AUC': 0.9986357688903809, 'Precision': 1.0, 'Recall': 0.2482946813106537, 'all_positives': 56.485321044921875, 'f1_score_metric': 39.33257293701172, 'loss': 0.0072355796582996845, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1741.63330078125, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1741.633544921875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.111111119389534, 'val_all_positives': 29.545082092285156, 'val_f1_score_metric': 11.318381309509277, 'val_loss': 0.003647916717454791, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 206.81561279296875, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 206.81558227539062, 'learning_rate': 3.3266700484091416e-05}
2025-01-13 15:19:11,203 - Epoch 61: {'AUC': 0.9986357688903809, 'Precision': 1.0, 'Recall': 0.18281036615371704, 'all_positives': 56.485321044921875, 'f1_score_metric': 31.656797409057617, 'loss': 0.007121165283024311, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1260.387451171875, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1260.387451171875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.0952381044626236, 'val_all_positives': 29.545082092285156, 'val_f1_score_metric': 9.974404335021973, 'val_loss': 0.0036383981350809336, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 177.2705078125, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 177.27049255371094, 'learning_rate': 3.3266700484091416e-05}
2025-01-13 15:19:12,541 - Epoch 62: {'AUC': 0.9986357688903809, 'Precision': 1.0, 'Recall': 0.22510232031345367, 'all_positives': 56.485321044921875, 'f1_score_metric': 36.8203239440918, 'loss': 0.0071526216343045235, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1556.7493896484375, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1556.7493896484375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.1269841343164444, 'val_all_positives': 29.545082092285156, 'val_f1_score_metric': 12.590766906738281, 'val_loss': 0.003725800896063447, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 236.36068725585938, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 236.36065673828125, 'learning_rate': 3.3266700484091416e-05}
2025-01-13 15:19:14,004 - Epoch 63: {'AUC': 0.9986357688903809, 'Precision': 1.0, 'Recall': 0.1855388879776001, 'all_positives': 56.485328674316406, 'f1_score_metric': 31.801528930664062, 'loss': 0.007035921793431044, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1308.2230224609375, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1308.222900390625, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.0793650820851326, 'val_all_positives': 29.545082092285156, 'val_f1_score_metric': 8.552616119384766, 'val_loss': 0.0036643054336309433, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 147.72540283203125, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 147.72540283203125, 'learning_rate': 3.3266700484091416e-05}
2025-01-13 15:22:03,259 - Epoch 1: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.1286008208990097, 'all_positives': 56.41659164428711, 'f1_score_metric': 10.242286682128906, 'loss': 2.106724977493286, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 952.2440185546875, 'recall_with_threshold_fixed': 0.0, 'true_positives': 952.243896484375, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 1.8690588474273682, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:05,616 - Epoch 2: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.41659164428711, 'f1_score_metric': 0.0, 'loss': 1.7159450054168701, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 1.5097535848617554, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:07,729 - Epoch 3: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.416587829589844, 'f1_score_metric': 0.0, 'loss': 1.3810673952102661, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 1.2086374759674072, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:09,760 - Epoch 4: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.41659164428711, 'f1_score_metric': 0.0, 'loss': 1.1024922132492065, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.9607543349266052, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:11,693 - Epoch 5: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.41659164428711, 'f1_score_metric': 0.0, 'loss': 0.874680757522583, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.7598671913146973, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:13,613 - Epoch 6: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.416595458984375, 'f1_score_metric': 0.0, 'loss': 0.6906992197036743, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.5984665751457214, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:15,475 - Epoch 7: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.41659164428711, 'f1_score_metric': 0.0, 'loss': 0.5434569120407104, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.46994921565055847, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:17,322 - Epoch 8: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.41659164428711, 'f1_score_metric': 0.0, 'loss': 0.4264458119869232, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.3682664930820465, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:19,258 - Epoch 9: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.416595458984375, 'f1_score_metric': 0.0, 'loss': 0.3340930640697479, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.28802749514579773, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:21,180 - Epoch 10: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.416587829589844, 'f1_score_metric': 0.0, 'loss': 0.2615281939506531, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.2259765863418579, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:23,025 - Epoch 11: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.416595458984375, 'f1_score_metric': 0.0, 'loss': 0.2049665004014969, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.1763458102941513, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:24,869 - Epoch 12: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.41659164428711, 'f1_score_metric': 0.0, 'loss': 0.16062074899673462, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.13857384026050568, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:26,679 - Epoch 13: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.41659164428711, 'f1_score_metric': 0.0, 'loss': 0.12632353603839874, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.1091943234205246, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:28,558 - Epoch 14: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.41659164428711, 'f1_score_metric': 0.0, 'loss': 0.0998305231332779, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.08660659939050674, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:30,381 - Epoch 15: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.416595458984375, 'f1_score_metric': 0.0, 'loss': 0.07947203516960144, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.06911113858222961, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:32,176 - Epoch 16: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.416595458984375, 'f1_score_metric': 0.0, 'loss': 0.06394591927528381, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.05605079233646393, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:34,017 - Epoch 17: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.416587829589844, 'f1_score_metric': 0.0, 'loss': 0.051827315241098404, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.045678820461034775, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:35,802 - Epoch 18: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.41659164428711, 'f1_score_metric': 0.0, 'loss': 0.04269680008292198, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.03808964416384697, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:37,669 - Epoch 19: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.41659164428711, 'f1_score_metric': 0.0, 'loss': 0.035999223589897156, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.03215588629245758, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:39,525 - Epoch 20: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.019547324627637863, 'all_positives': 56.41659164428711, 'f1_score_metric': 4.503576278686523, 'loss': 0.030842378735542297, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 142.33106994628906, 'recall_with_threshold_fixed': 0.0, 'true_positives': 142.3310546875, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.027840089052915573, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:41,329 - Epoch 21: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.416587829589844, 'f1_score_metric': 0.0, 'loss': 0.02678772434592247, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.024151872843503952, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:43,108 - Epoch 22: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.416587829589844, 'f1_score_metric': 0.0, 'loss': 0.02358822152018547, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.021445948630571365, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:44,945 - Epoch 23: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 56.41659164428711, 'f1_score_metric': 0.0, 'loss': 0.02118884213268757, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.01954388990998268, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-13 15:22:46,744 - Epoch 24: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.016460904851555824, 'all_positives': 56.41659164428711, 'f1_score_metric': 3.7561111450195312, 'loss': 0.019297121092677116, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 118.92799377441406, 'recall_with_threshold_fixed': 0.0, 'true_positives': 118.92798614501953, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 28.9151611328125, 'val_f1_score_metric': 0.0, 'val_loss': 0.018212823197245598, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
