prediction_index,threshold,TPs,FPs,FNs,Precision,Recall,Random-Guess
0,0.5503472685813904,111,86,50,0.5634517766497462,0.6894409937888198,0.5348837209302325
0,0.5502824783325195,112,86,49,0.5656565656565656,0.6956521739130435,0.5348837209302325
0,0.5495976805686951,112,87,49,0.5628140703517588,0.6956521739130435,0.5348837209302325
0,0.5495165586471558,113,87,48,0.565,0.7018633540372671,0.5348837209302325
0,0.5485586524009705,114,87,47,0.5671641791044776,0.7080745341614907,0.5348837209302325
0,0.5480275750160217,115,87,46,0.5693069306930693,0.7142857142857143,0.5348837209302325
0,0.5479579567909241,116,87,45,0.5714285714285714,0.7204968944099379,0.5348837209302325
0,0.5478560328483582,117,87,44,0.5735294117647058,0.7267080745341615,0.5348837209302325
0,0.5478379130363464,117,88,44,0.5707317073170731,0.7267080745341615,0.5348837209302325
0,0.5478004813194275,118,88,43,0.5728155339805825,0.7329192546583851,0.5348837209302325
0,0.547511637210846,119,88,42,0.5748792270531401,0.7391304347826086,0.5348837209302325
0,0.5472536087036133,120,88,41,0.5769230769230769,0.7453416149068323,0.5348837209302325
0,0.5463845133781433,120,89,41,0.5741626794258373,0.7453416149068323,0.5348837209302325
0,0.546309769153595,120,90,41,0.5714285714285714,0.7453416149068323,0.5348837209302325
0,0.546294629573822,121,90,40,0.5734597156398105,0.7515527950310559,0.5348837209302325
0,0.5458319187164307,121,91,40,0.5707547169811321,0.7515527950310559,0.5348837209302325
0,0.5448900461196899,122,91,39,0.5727699530516432,0.7577639751552795,0.5348837209302325
0,0.5444122552871704,122,92,39,0.5700934579439252,0.7577639751552795,0.5348837209302325
0,0.5436716079711914,122,93,39,0.5674418604651162,0.7577639751552795,0.5348837209302325
0,0.5432696342468262,122,94,39,0.5648148148148148,0.7577639751552795,0.5348837209302325
0,0.5429924130439758,122,95,39,0.5622119815668203,0.7577639751552795,0.5348837209302325
0,0.5428086519241333,123,95,38,0.5642201834862385,0.7639751552795031,0.5348837209302325
0,0.5420424938201904,124,95,37,0.5662100456621004,0.7701863354037267,0.5348837209302325
0,0.541879415512085,124,96,37,0.5636363636363636,0.7701863354037267,0.5348837209302325
0,0.5418651103973389,125,96,36,0.5656108597285068,0.7763975155279503,0.5348837209302325
